subject,model_1_connected,model_1_disconnected,model_2_connected,model_2_disconnected,model_3_connected,model_3_disconnected,model_4_connected,model_4_disconnected,model_5_connected,model_5_disconnected,model_6_connected,model_6_disconnected,model_7_connected,model_7_disconnected,model_8_connected,model_8_disconnected,model_9_connected,model_9_disconnected,model_10_connected,model_10_disconnected,idx_1,idx_2,idx_3,idx_4,idx_5,idx_6,idx_7,idx_8,idx_9,idx_10
631b66847990076d05887914,-350.916104061791,-351.065849360302,-350.923944852197,-351.070031570018,-351.157623956487,-351.28661969788,-340.069530162806,-340.193093213568,-311.106819600811,-311.150742929762,-335.471526883758,-335.704216140214,-350.925933263964,-351.075680376939,-350.925908089732,-351.075713785914,-350.923928914417,-351.070042771024,-351.16505103874,-351.304716801268,-353.279382,-276.347198,-272.71306,-267.505754,-267.760176,-266.865375,-279.570377,-279.770059,-276.947437,-273.623702
63225b65b2d6e889f7289909,-483.216215616547,-483.033486072714,-483.218997788747,-483.038893122113,-482.645330238595,-482.4439408801,-482.640014059695,-482.436725706874,-459.044631310988,-459.003605014911,-430.400484402034,-430.748372127097,-483.210593851403,-483.028163974728,-483.211567976235,-483.029535040264,-483.211395489934,-483.028897777084,-482.654952103269,-482.454148339593,-366.93915,-373.56804,-349.667764,-334.542645,-342.648921,-335.318134,-377.925189,-376.251495,-377.16464,-343.41472
6330e50102d0e9d363d139b2,-484.032450052599,-483.816586325632,-484.034373712901,-483.820457741476,-483.772700664055,-483.546550088451,-483.574618430373,-483.354191558654,-481.536355138027,-481.353301235487,-398.691139207406,-399.150325470224,-484.03087010991,-483.815694699105,-484.031134584958,-483.81627333291,-484.03108441935,-483.81508508353,-483.772894917842,-483.54718280709,-428.68622,-418.687516,-364.809503,-337.328692,-351.182651,-337.713711,-414.57833,-414.571997,-407.523034,-342.920729
6333926e48c34a5d39353558,-436.768330389725,-436.545895496821,-436.772230544411,-436.551795849653,-436.51310324984,-436.295842048967,-436.236627185925,-436.008160954619,-393.424432024005,-393.393945227661,-433.707348625297,-433.634912044074,-436.768911994942,-436.543749005496,-436.769159548047,-436.544763960327,-436.769115735838,-436.544799193346,-436.510877204223,-436.293077647525,-340.79902,-333.672972,-325.795791,-326.580461,-327.441298,-326.361683,-333.112848,-333.254866,-333.800787,-325.67869
63378180a7bc5bc3427e8db0,-383.357962534578,-383.369687356005,-383.370318239906,-383.383758239361,-383.127848055241,-383.165746119893,-381.583962026236,-381.598097556768,-340.985650418835,-340.849366369677,-367.856545484121,-367.763235681659,-383.364777651074,-383.377884489576,-383.364859819404,-383.377971674878,-383.370410222199,-383.383858844876,-383.129755094941,-383.167231464461,-366.211434,-320.347186,-320.677993,-320.096496,-320.86355,-319.252775,-318.796515,-319.293685,-317.252147,-319.725941
633edc50cfae73d4a72ca889,-388.286359240318,-388.240641256559,-388.287286528505,-388.240293945934,-388.321492313958,-388.290889620431,-388.456870800943,-388.413586148009,-197.318229521585,-197.591506109632,-388.257090501136,-388.219701504599,-388.290648405695,-388.244372524979,-388.290727787827,-388.244450719228,-388.287404533691,-388.240410727863,-388.323345512208,-388.292632809583,-215.905488,-177.635794,-162.322136,-164.578454,-143.440152,-165.436656,-174.945425,-174.907849,-176.15513,-161.554238
6348846ae221cb4a0efbf3f9,-400.224446214149,-400.224446214149,-400.224233191641,-400.224233191641,-400.184540206773,-400.184540206773,-400.183690518002,-400.183690518002,-400.25361947438,-400.25361947438,-400.18321802667,-400.18321802667,-400.222493507547,-400.222493507547,-400.222746283506,-400.222746283506,-400.223191902113,-400.223191902113,-400.182545397798,-400.182545397798,-280.49099,-279.055899,-269.318621,-269.317326,-262.651027,-269.319874,-278.866752,-278.866751,-279.055899,-269.738126
634d7bba21c8068195b53016,-409.604313875167,-409.630250851915,-409.607642677932,-409.633582000923,-409.49051184463,-409.517787357828,-409.51913338564,-409.545650011277,-306.490845771752,-306.375330546532,-409.519109179491,-409.545594339817,-409.609620957159,-409.63550517125,-409.609162882443,-409.635073829782,-409.609021341411,-409.634900855348,-409.490883898098,-409.518101889431,-208.723832,-212.031579,-209.689864,-209.741355,-206.069818,-209.004478,-214.170069,-214.183422,-211.776452,-212.050274
63617d69f2a3425296c8d89e,-404.637435219449,-404.778289220114,-404.644385709612,-404.78215551773,-404.86194398271,-404.999804109142,-395.950878509404,-396.022383252444,-374.714619184188,-374.774989112832,-360.932374065491,-365.785958961414,-404.662294248212,-404.796152952921,-404.662192095021,-404.796202304357,-404.644330435966,-404.782195199318,-404.868277975928,-405.00612796621,-397.152734,-355.844772,-352.655079,-336.572889,-337.0613,-325.993317,-354.522868,-353.956371,-358.544785,-350.923647
63619eb02e5bd8f4f7bd138a,-631.053717021347,-630.632155034966,-631.052857053266,-630.630842043397,-630.824443868267,-630.423539397062,-631.216502342392,-630.802860201351,-460.620349359518,-498.690247886358,-305.601517030967,-314.121851256411,-631.053439339296,-630.632566911138,-631.053205384956,-630.632393885887,-631.053229862118,-630.629867939268,-630.824208538624,-630.426168146583,-623.534763,-561.232757,-241.941273,-246.667324,-249.195982,-249.808994,-552.571886,-546.289577,-552.090809,-243.497106
6376916db0ae9a57d377d0d2,-370.948024227671,-370.948024227671,-370.948400715378,-370.948400715378,-371.070719195921,-371.070719195921,-371.070721254068,-371.070721254068,-238.556338989859,-238.556338989859,-371.070721750182,-371.070721750182,-370.957031387016,-370.957031387016,-370.957034725057,-370.957034725057,-370.948339731173,-370.948339731173,-371.083592175363,-371.083592175363,-206.066335,-176.443735,-175.013725,-175.03937,-157.445558,-175.012308,-171.852947,-171.85323,-176.442812,-172.357154
63971ce5ac05acbcf187d303,-466.686742821038,-466.577734024176,-466.689234946518,-466.580653782435,-466.006934684257,-465.937326629307,-466.688504006651,-466.586280724395,-466.99015746237,-466.899415910285,-446.883466037678,-447.833565923548,-466.647015762056,-466.538921369392,-466.654553536843,-466.546376085154,-466.655047044629,-466.546315803034,-465.973702535132,-465.963085928056,-465.77004,-442.962482,-432.16479,-432.50599,-427.973828,-431.958384,-447.691687,-445.963243,-447.066725,-435.731696
63bb9d1d25b272b93b81523a,-406.214699598922,-406.222659901,-406.217169601449,-406.225071570397,-406.208626749139,-406.21624612093,-406.208638440557,-406.216255001201,-259.46627140411,-259.15141273763,-406.208649520572,-406.216269005477,-406.215612968018,-406.223501662967,-406.215962258601,-406.223850154298,-406.21592167565,-406.223818343763,-406.208729175675,-406.216327307107,-197.726369,-192.477785,-183.708603,-184.371383,-160.253856,-184.363893,-193.349142,-193.380677,-192.255733,-184.93512
63bc7562fc676fcc04f9c640,-520.582660639725,-520.452566178444,-520.576057654083,-520.444633271964,-519.72973787032,-519.597072888391,-517.861316113093,-517.685177967673,-519.137070162264,-519.00447505226,-414.179912960918,-416.441152062311,-520.574749142737,-520.444501289496,-520.573468243458,-520.443031116891,-520.573081397177,-520.441443026666,-519.724817373239,-519.592834703672,-435.464843,-429.458914,-371.636664,-371.00058,-374.524501,-371.623043,-426.515064,-426.45407,-426.65177,-371.394942
63cc62e53735576a651d54a9,-422.629899905376,-422.638335917787,-422.626857340265,-422.635099314894,-422.648265648532,-422.657435609579,-422.541743034163,-422.550412329024,-400.064871390351,-400.06209093191,-422.505392230059,-422.514426676264,-422.62489575369,-422.633138467211,-422.625305854555,-422.63355732737,-422.624910966913,-422.633126350786,-422.64597525923,-422.655126196294,-329.355497,-331.462749,-333.941198,-328.371548,-330.501058,-328.235597,-331.878428,-331.254821,-331.981094,-333.537124
63d1156045971dc6b0006c73,-468.462114076083,-468.182450709902,-468.457162538525,-468.176354789966,-468.038922565291,-467.763564280301,-468.510699286955,-468.228961865917,-398.673024120008,-398.76869980437,-383.879791977355,-384.034003136801,-468.45459348343,-468.171575743131,-468.454783847228,-468.172178555028,-468.454591067893,-468.17102968249,-468.034847918713,-467.760535940846,-315.394247,-321.148804,-292.433809,-292.497958,-252.055665,-293.907984,-326.78225,-325.519427,-325.553499,-300.346961
63d13d12c35a12dd05922c69,-405.039081372839,-404.993907314326,-405.042462738821,-404.997340968816,-404.916503769305,-404.870838935556,-404.826968169551,-404.781528140469,-246.722895169007,-246.717940934537,-404.829345030137,-404.783950629682,-405.045308735041,-405.000290658467,-405.044739354983,-404.999696200975,-405.04444835405,-404.999365308368,-404.917442324412,-404.87177018696,-232.639691,-225.266246,-212.740388,-211.735258,-185.666591,-211.955982,-223.331667,-223.487089,-224.653558,-212.97796
63d193c45e01ccb694993e7f,-608.391180747226,-608.051217369116,-608.387727283799,-608.046506518872,-607.882490178598,-607.536888217206,-607.30271832239,-606.932543112495,-606.149365454689,-605.637557454067,-233.004547727045,-238.198845330676,-608.386596331349,-608.046956123047,-608.386891688969,-608.047623485832,-608.386871358761,-608.045655314344,-607.882091389204,-607.53804073308,-558.237053,-495.204929,-246.103123,-251.98814,-235.07716,-235.689366,-488.619561,-481.914294,-487.814694,-242.391236
63d432e27555fb4b5785cfcd,-531.154397051368,-530.919591018244,-531.161477093925,-530.927753574795,-530.93616999148,-530.722589147284,-529.411231982202,-529.218772585559,-530.388920972542,-530.154452213887,-360.704342129035,-362.807114912687,-531.162841337177,-530.927578457844,-531.162188869729,-530.927231722951,-531.162249562032,-530.926520868458,-530.934819996627,-530.722636927186,-461.803242,-459.808727,-402.489851,-404.27725,-404.75749,-405.752173,-459.100443,-459.162747,-460.063281,-403.561158
63d569384ae2cf6d4dce7c32,-385.738909603974,-385.684639006853,-385.736054878321,-385.682288708492,-385.361756618824,-385.314571992185,-385.476898714937,-385.427199459219,-227.469366910355,-227.48857418833,-385.476128444743,-385.426261649118,-385.720370975101,-385.665570772247,-385.722760273496,-385.668168054886,-385.722098706285,-385.667428554661,-385.355848964383,-385.308539285721,-247.890998,-221.194918,-217.88018,-218.039055,-187.705761,-218.20472,-214.77962,-214.776879,-221.213025,-213.546682
63d6873b65a6170d64a652f6,-452.447357166072,-452.397490263911,-452.448839691498,-452.399371401795,-452.291589290369,-452.240670721204,-451.670654236444,-451.621898342818,-407.675439602892,-407.655982493742,-445.307114039323,-444.642937014809,-452.450386170557,-452.400933881316,-452.449867993593,-452.400415500394,-452.450161811416,-452.40058552505,-452.292906293655,-452.24212736256,-378.358261,-380.773917,-379.113976,-374.494942,-363.759101,-359.46485,-383.253106,-382.581738,-382.714716,-379.372802
63d6f2705562fd353b7948dc,-567.261423341937,-567.107380602584,-567.25609638123,-567.101892859809,-566.521801782282,-566.345101209912,-566.200173006058,-566.019261957349,-566.87999487919,-566.714291785657,-370.055679018136,-367.688392182053,-567.254049819252,-567.099710297135,-567.254151657549,-567.099831546071,-567.25413088778,-567.099617487755,-566.52020664471,-566.343291754091,-499.434344,-488.302962,-362.096354,-362.846078,-368.837416,-363.917088,-468.465737,-464.268943,-467.239226,-361.71555
63d7e70fd618cbdb3e2f3aa7,-618.613272197835,-618.159533634499,-618.610700376832,-618.153318097144,-618.188286544014,-617.75927181522,-618.65601507327,-618.207104210886,-609.779908099253,-609.82960609927,-287.49877968243,-291.32900247503,-618.610147977183,-618.152690566044,-618.609986866058,-618.152914123076,-618.609923690076,-618.149538466653,-618.185839466569,-617.760199385121,-569.734,-529.562726,-253.005996,-252.570314,-248.472007,-257.045343,-522.87411,-517.05529,-523.141932,-245.759458
63d85999228b7d6b636dd96c,-544.394465641076,-544.14497821649,-544.393889374017,-544.145241802009,-543.982645377039,-543.757495752441,-544.346608657982,-544.107811938735,-543.958392578404,-543.768818278516,-352.305644802086,-349.233232953117,-544.394273019102,-544.144299194454,-544.394088742889,-544.144234680241,-544.393951096305,-544.144143679171,-543.975334036614,-543.75269076837,-462.522247,-462.94669,-413.475137,-417.283995,-416.457319,-417.438733,-463.028738,-463.633644,-463.048452,-416.174231
63d9bbe653e18c0a4e74f51f,-413.476729109711,-413.484495306947,-413.477368136292,-413.48510372742,-413.309345964297,-413.317343426904,-413.295176582815,-413.303195686281,-406.378263647344,-406.391129644679,-413.296556519008,-413.304575742321,-413.477521982721,-413.485280036479,-413.477492771708,-413.485251326313,-413.477503465195,-413.485235314362,-413.309843605126,-413.317832008903,-313.897205,-317.960346,-314.471503,-305.734384,-316.281369,-303.375494,-319.870231,-319.685199,-319.016174,-314.024118
63dac3039dddeaa909a790fb,-486.095698779307,-485.999114720697,-486.097993164692,-486.002642201751,-486.018549528994,-485.929347399264,-485.970719931016,-485.871523974092,-473.181309905073,-473.195109995272,-452.442863373284,-451.186987061621,-486.098646147602,-486.003407128576,-486.098563020771,-486.003270113984,-486.098581111541,-486.003352494473,-486.017253892574,-485.928270171315,-420.302619,-410.959064,-401.494523,-395.872515,-397.401407,-370.906813,-408.568828,-411.159347,-408.427181,-397.703252
63e5242d0f2f6cbb94a848d8,-485.942724201007,-486.25652220567,-485.945526141826,-486.27524071067,-486.13327343996,-486.46420214011,-486.379825310261,-486.651199297266,-485.197799791157,-485.813346276043,-428.293768695342,-426.2519104513,-485.944401508291,-486.270125900261,-485.944424505454,-486.269924328648,-485.945555708331,-486.275002423879,-486.132854574008,-486.459947956174,-473.56493,-439.966779,-431.785697,-431.980946,-431.545884,-430.968172,-441.944742,-441.459557,-441.781431,-432.841696
63ee65e3470c23cb401ca89a,-411.008517572406,-410.991353389581,-411.016029159477,-411.000335964375,-411.184097194592,-411.167204765482,-411.224606212481,-411.208699406544,-367.051523805988,-366.986226762787,-410.847406148387,-410.837530675874,-411.014461569282,-410.998266693375,-411.014466304094,-410.998266140625,-411.016006616949,-411.000309022026,-411.183380504776,-411.166319003635,-318.928758,-301.825038,-299.18259,-292.584753,-293.831742,-289.477745,-300.781198,-300.85046,-300.802324,-295.988209
63effbb357025439ef9f8843,-533.743177327198,-533.614213098367,-533.741980019034,-533.61316165084,-533.520905547588,-533.401271652889,-532.610886311248,-532.489047941056,-529.240358816111,-529.076681575429,-528.786179251547,-528.74601691728,-533.748167978254,-533.61885933019,-533.740757302719,-533.61868548922,-533.740232985135,-533.617490045953,-533.517752234486,-533.39992537056,-532.117456,-509.708678,-485.641108,-486.179666,-485.996861,-488.390474,-511.315748,-509.917586,-511.199884,-486.8035
63f78c9346da47f7f8f3aef9,-488.600282240015,-488.344925787697,-488.59507631531,-488.339010905434,-487.973371456739,-487.69829306679,-488.360980789025,-488.094691664279,-445.922649145692,-445.968002921179,-398.369228389876,-399.649823215515,-488.593588696481,-488.338752223577,-488.594609517968,-488.340194221453,-488.594561165935,-488.338791883597,-487.972533764172,-487.698566595672,-303.195765,-314.242127,-281.112219,-273.688032,-250.793268,-259.666699,-318.390482,-318.296479,-314.624884,-290.236915
63f78d9a7a3d118594efff74,-564.80074375168,-564.653403242984,-564.777669530472,-564.637000846159,-564.767349870141,-564.635792662192,-564.816603814366,-564.692429807801,-564.806597193792,-564.647026728567,-326.269174869961,-325.128741848425,-564.753729987455,-564.617123088122,-564.758480898294,-564.621019852445,-564.758412335054,-564.621153207187,-564.698537869233,-564.578612567439,-502.321441,-459.452344,-308.871749,-312.861153,-313.454236,-316.526268,-455.572222,-452.39317,-455.777042,-301.272652
6400d898fba673e3167299c9,-588.899393267867,-588.574125297363,-588.901429109494,-588.569138277035,-588.394848398222,-588.065694039097,-588.254649433384,-587.918627376138,-582.794420071499,-582.345113099291,-320.905360320783,-317.850969027863,-588.893946455744,-588.569465866897,-588.894757839051,-588.570735984393,-588.894810785144,-588.569030701262,-588.403031783042,-588.075155333994,-526.286513,-491.458868,-242.335192,-251.685081,-258.699471,-256.54845,-441.948917,-433.850019,-456.031549,-236.116202
